judge_status,public_action,manual_decision,manual_decision_note,row_count,review_row_count,years,year_range,afrc_name,afrc_place,afrc_address,best_college_id,best_college_name,best_score,second_college_id,second_college_name,second_score,score_gap,match_reason,same_city,risky_group_terms,strong_current_alternative,possible_current_alternatives,agent_a_matcher_reason,agent_b_skeptic_objection,agent_c_historian_policy,agent_e_judge_reason,raw_fee_texts,branch_amounts,sessions,source_pages,source_urls,alternatives
resolved_historical_exclude,do_not_publish_current_fee,no,,2,2,2017;2018,2017-2018,Bhabha Engineering Research Institute,Bhopal,"NH-12,Hoshangabad Road,Jatkhedi, Bhopal.",h9,"Bhabha Engineering Research Institute, Bhopal",1.000,h76,"Malhotra Technical Research Institute, Bhopal (2009)-F.W.",0.657,0.343,matched historical/defunct college,yes,bhabha,,,"Best candidate is the exact/strong historical ID; resolve identity as historical, not current-public fee.",candidate is historical/defunct; do not attach to current college card; same-group collision risk: bhabha,Historical IDs may be resolved for audit completeness but must not become current college fee display records.,Identity is resolved to a historical/defunct college ID; keep out of current public fee displays.,27500,,2017-2018;2018-2019,AFRC:T:2018:page:1 | fees.xml:item:11,https://web.afrcmp.org/feesinformation/frm_showinstitutes.aspx,"h9:Bhabha Engineering Research Institute, Bhopal:1.000; h76:Malhotra Technical Research Institute, Bhopal (2009)-F.W.:0.657; h87:TECHNO ENGINEERING COLLEGE, INDORE:0.571"
resolved_historical_exclude,do_not_publish_current_fee,no,,2,2,2017;2018,2017-2018,"Corporate Institute of Research Technology, Hataikheda",Bhopal,"HATHAIKHEDA, NEAR PATEL NAGAR, RAISEN ROAD, BHOPAL,M.P.",h58,"Corporate Institute of Research & Technology, Bhopal",0.922,078,"Corporate Institute of Science & Technology, Bhopal",0.812,0.110,matched historical/defunct college,yes,nri,,,"Best candidate is the exact/strong historical ID; resolve identity as historical, not current-public fee.",candidate is historical/defunct; do not attach to current college card; same-group collision risk: nri,Historical IDs may be resolved for audit completeness but must not become current college fee display records.,Identity is resolved to a historical/defunct college ID; keep out of current public fee displays.,27000,,2017-2018;2018-2019,AFRC:T:2018:page:2 | fees.xml:item:11,https://web.afrcmp.org/feesinformation/frm_showinstitutes.aspx,"h58:Corporate Institute of Research & Technology, Bhopal:0.922; 078:Corporate Institute of Science & Technology, Bhopal:0.812; h28:NRI Institute of Research & Technology, Bhopal:0.811"
user_rejected_no_match,do_not_publish_current_fee,yes,"User rejected Oriental College of Technology, Bhopal match; do not use.",2,2,2017;2018,2017-2018,Crescent College of Technology,Bhopal,"OPP. BMHRC, KAROND BY-PASS ROAD, NABIBAGH, BHOPAL",564,"Oriental College of Technology, Bhopal",0.816,135,"IES College of Technology, Bhopal",0.814,0.002,leading name token differs,yes,oriental;ies,"564:Oriental College of Technology, Bhopal:0.816","564:Oriental College of Technology, Bhopal:0.816; 135:IES College of Technology, Bhopal:0.814","Top score exists, but the first distinctive name token differs from AFRC.","strong same-brand current alternative exists: 564:Oriental College of Technology, Bhopal:0.816; distinctive leading token mismatch can indicate a different institute; same-group collision risk: oriental;ies; score below 0.900 (0.816)",Historical IDs may be resolved for audit completeness but must not become current college fee display records.,"User rejected Oriental College of Technology, Bhopal match; do not use.",22800,,2017-2018;2018-2019,AFRC:T:2018:page:2 | fees.xml:item:11,https://web.afrcmp.org/feesinformation/frm_showinstitutes.aspx,"564:Oriental College of Technology, Bhopal:0.816; 135:IES College of Technology, Bhopal:0.814; h5:All Saints College of Technology, Bhopal:0.765"
resolved_historical_exclude,do_not_publish_current_fee,no,,2,2,2017;2018,2017-2018,"Globus College of Engineering,Bhopal",Bhopal,"Bangrasia Chouraha, Bhojpur Road, Bhopal M.P.",h66,Scope College of Engineering Bhopal,0.913,h64,"RKDF College of Engineering, Bhopal",0.897,0.016,matched historical/defunct college,yes,,,,"Best candidate is the exact/strong historical ID; resolve identity as historical, not current-public fee.",candidate is historical/defunct; do not attach to current college card,Historical IDs may be resolved for audit completeness but must not become current college fee display records.,Identity is resolved to a historical/defunct college ID; keep out of current public fee displays.,27500,,2017-2018;2018-2019,AFRC:T:2018:page:2 | fees.xml:item:11,https://web.afrcmp.org/feesinformation/frm_showinstitutes.aspx,"h66:Scope College of Engineering Bhopal:0.913; h64:RKDF College of Engineering, Bhopal:0.897; h4:All Saints College of Engineering, Bhopal:0.882"
user_rejected_no_match,do_not_publish_current_fee,yes,"User rejected Jai Narain College of Technology, Bhopal match; do not use.",2,2,2017;2018,2017-2018,Jagadguru Dattatry College of Technology,Indore,"VILLEGE -SINHASA, DHAR ROAD INDORE",171,"Jai Narain College of Technology, Bhopal",0.684,249,"Maharana Pratap College of Technology, Gwalior",0.682,0.002,leading name token differs,no,patel,,"171:Jai Narain College of Technology, Bhopal:0.684; 249:Maharana Pratap College of Technology, Gwalior:0.682","Top score exists, but the first distinctive name token differs from AFRC.",city/place evidence does not confirm the candidate; distinctive leading token mismatch can indicate a different institute; same-group collision risk: patel; score below 0.900 (0.684),Historical IDs may be resolved for audit completeness but must not become current college fee display records.,"User rejected Jai Narain College of Technology, Bhopal match; do not use.",25000,,2017-2018;2018-2019,AFRC:T:2017:page:3 | AFRC:T:2018:page:3,https://web.afrcmp.org/feesinformation/frm_showinstitutes.aspx,"171:Jai Narain College of Technology, Bhopal:0.684; 249:Maharana Pratap College of Technology, Gwalior:0.682; h41:Sardar Patel College of Technology, Balaghat:0.675"
user_rejected_no_match,do_not_publish_current_fee,yes,"User rejected Lakshmi Narain/Jai Narain alternatives; different college, do not use.",2,2,2017;2018,2017-2018,Jai Narain College of Technology Science,Bhopal,"NEW CHOUKSEY NAGAR,BERASIA ROAD, BHOPAL",207,"Lakshmi Narain College of Technology & Science, Bhopal",0.897,171,"Jai Narain College of Technology, Bhopal",0.875,0.022,leading name token differs,yes,lakshmi narain,"207:Lakshmi Narain College of Technology & Science, Bhopal:0.897; 171:Jai Narain College of Technology, Bhopal:0.875; 117:Lakshmi Narain College of Technology Excellence, Bhopal:0.827","207:Lakshmi Narain College of Technology & Science, Bhopal:0.897; 171:Jai Narain College of Technology, Bhopal:0.875; 117:Lakshmi Narain College of Technology Excellence, Bhopal:0.827","Top score exists, but the first distinctive name token differs from AFRC.","strong same-brand current alternative exists: 207:Lakshmi Narain College of Technology & Science, Bhopal:0.897; 171:Jai Narain College of Technology, Bhopal:0.875; 117:Lakshmi Narain College of Technology Excellence, Bhopal:0.827; distinctive leading token mismatch can indicate a different institute; same-group collision risk: lakshmi narain; score below 0.900 (0.897)",Historical IDs may be resolved for audit completeness but must not become current college fee display records.,"User rejected Lakshmi Narain/Jai Narain alternatives; different college, do not use.",27500,,2017-2018;2018-2019,AFRC:T:2018:page:3 | fees.xml:item:11,https://web.afrcmp.org/feesinformation/frm_showinstitutes.aspx,"207:Lakshmi Narain College of Technology & Science, Bhopal:0.897; 171:Jai Narain College of Technology, Bhopal:0.875; 117:Lakshmi Narain College of Technology Excellence, Bhopal:0.827"
resolved_historical_exclude,do_not_publish_current_fee,no,,2,2,2017;2018,2017-2018,"Krishna College of Engineering, Mangawan, Rewa",Rewa,"N.H.-27, ALLAHABAD ROAD MANGAWAN REWA",h19,"Krishna College of Engineering, Rewa",0.926,h44,"Shri Ram College of Engineering & Management, Banmore",0.745,0.181,matched historical/defunct college,yes,shri ram;nri,,,"Best candidate is the exact/strong historical ID; resolve identity as historical, not current-public fee.",candidate is historical/defunct; do not attach to current college card; same-group collision risk: shri ram;nri,Historical IDs may be resolved for audit completeness but must not become current college fee display records.,Identity is resolved to a historical/defunct college ID; keep out of current public fee displays.,25000,,2017-2018;2018-2019,AFRC:T:2017:page:3 | AFRC:T:2018:page:3,https://web.afrcmp.org/feesinformation/frm_showinstitutes.aspx,"h19:Krishna College of Engineering, Rewa:0.926; h44:Shri Ram College of Engineering & Management, Banmore:0.745; h74:NRI College of Engineering & Management, Gwalior:0.742"
user_resolved_historical_exclude,do_not_publish_current_fee,yes,User confirmed h20 is the correct historical match.,2,2,2017;2018,2017-2018,"Lakshmi Narain College of Technology And Science, Gwalior",Gwalior,"Gram Ratwai, Chitora Road, Murar, Gwalior",h20,"Lakshmi Narain College of Technology, Gwalior",0.920,207,"Lakshmi Narain College of Technology & Science, Bhopal",0.879,0.041,matched historical/defunct college,yes,lakshmi narain,,"207:Lakshmi Narain College of Technology & Science, Bhopal:0.879; 393:Lakshmi Narain College of Technology & Science (RIT), Indore:0.865","Best candidate is the exact/strong historical ID; resolve identity as historical, not current-public fee.","candidate is historical/defunct; do not attach to current college card; plausible current alternative exists: 207:Lakshmi Narain College of Technology & Science, Bhopal:0.879; 393:Lakshmi Narain College of Technology & Science (RIT), Indore:0.865; same-group collision risk: lakshmi narain",Historical IDs may be resolved for audit completeness but must not become current college fee display records.,User confirmed h20 is the correct historical match.,22800,,2017-2018;2018-2019,AFRC:T:2017:page:3 | AFRC:T:2018:page:3,https://web.afrcmp.org/feesinformation/frm_showinstitutes.aspx,"h20:Lakshmi Narain College of Technology, Gwalior:0.920; 207:Lakshmi Narain College of Technology & Science, Bhopal:0.879; 393:Lakshmi Narain College of Technology & Science (RIT), Indore:0.865"
resolved_historical_exclude,do_not_publish_current_fee,no,,2,2,2017;2018,2017-2018,"Laxmi Narayan College of Technology,Gwalior",Gwalior,"Gram Rai, Chitora Road, Morar Cant Gwalior",h20,"Lakshmi Narain College of Technology, Gwalior",0.960,h21,"Lakshmi Narain College of Technology, Indore",0.837,0.123,matched historical/defunct college,yes,lakshmi narain,,,"Best candidate is the exact/strong historical ID; resolve identity as historical, not current-public fee.",candidate is historical/defunct; do not attach to current college card; same-group collision risk: lakshmi narain,Historical IDs may be resolved for audit completeness but must not become current college fee display records.,Identity is resolved to a historical/defunct college ID; keep out of current public fee displays.,24300,,2017-2018;2018-2019,AFRC:T:2017:page:4 | AFRC:T:2018:page:4,https://web.afrcmp.org/feesinformation/frm_showinstitutes.aspx,"h20:Lakshmi Narain College of Technology, Gwalior:0.960; h21:Lakshmi Narain College of Technology, Indore:0.837; 249:Maharana Pratap College of Technology, Gwalior:0.835"
resolved_historical_exclude,do_not_publish_current_fee,no,,2,2,2017;2018,2017-2018,Maharana Pratap College of Technology & Management,Gwalior,"Dhaneli Tiraha, Bada Gaon, Morar, Gwalior",h23,"Maharana Pratap College of Technology & Management, Gwalior",1.000,249,"Maharana Pratap College of Technology, Gwalior",0.879,0.121,matched historical/defunct college,yes,ips,,,"Best candidate is the exact/strong historical ID; resolve identity as historical, not current-public fee.",candidate is historical/defunct; do not attach to current college card; same-group collision risk: ips,Historical IDs may be resolved for audit completeness but must not become current college fee display records.,Identity is resolved to a historical/defunct college ID; keep out of current public fee displays.,22800,,2017-2018;2018-2019,AFRC:T:2017:page:4 | AFRC:T:2018:page:4,https://web.afrcmp.org/feesinformation/frm_showinstitutes.aspx,"h23:Maharana Pratap College of Technology & Management, Gwalior:1.000; 249:Maharana Pratap College of Technology, Gwalior:0.879; 165:IPS College of Technology & Management, Gwalior:0.779"
resolved_historical_exclude,do_not_publish_current_fee,no,,2,2,2017;2018,2017-2018,Mahatma Gandhi Institute of Engineering Management Indore,Indore,"4-a, Ratlam Koth,iIndore",h24,"Mahatma Gandhi Institute of Engineering & Management, Indore",1.000,273,"Mathura Devi Institute of Technology & Management, Indore",0.797,0.203,matched historical/defunct college,yes,,,,"Best candidate is the exact/strong historical ID; resolve identity as historical, not current-public fee.",candidate is historical/defunct; do not attach to current college card,Historical IDs may be resolved for audit completeness but must not become current college fee display records.,Identity is resolved to a historical/defunct college ID; keep out of current public fee displays.,22800,,2017-2018;2018-2019,AFRC:T:2017:page:4 | AFRC:T:2018:page:4,https://web.afrcmp.org/feesinformation/frm_showinstitutes.aspx,"h24:Mahatma Gandhi Institute of Engineering & Management, Indore:1.000; 273:Mathura Devi Institute of Technology & Management, Indore:0.797; 357:Prestige Institute of Engineering Management and Research, Indore:0.784"
resolved_historical_exclude,do_not_publish_current_fee,no,,2,2,2017;2018,2017-2018,NRI College of Engineering Management,Gwalior,"Jhansi Road, Gwalior M.P",h74,"NRI College of Engineering & Management, Gwalior",1.000,h44,"Shri Ram College of Engineering & Management, Banmore",0.828,0.172,matched historical/defunct college,yes,shri ram;nri,,,"Best candidate is the exact/strong historical ID; resolve identity as historical, not current-public fee.",candidate is historical/defunct; do not attach to current college card; same-group collision risk: shri ram;nri,Historical IDs may be resolved for audit completeness but must not become current college fee display records.,Identity is resolved to a historical/defunct college ID; keep out of current public fee displays.,22800,,2017-2018;2018-2019,AFRC:T:2017:page:4 | AFRC:T:2018:page:4,https://web.afrcmp.org/feesinformation/frm_showinstitutes.aspx,"h74:NRI College of Engineering & Management, Gwalior:1.000; h44:Shri Ram College of Engineering & Management, Banmore:0.828; h19:Krishna College of Engineering, Rewa:0.750"
resolved_historical_exclude,do_not_publish_current_fee,no,,2,2,2017;2018,2017-2018,Patel Institute of Engineering & Science,Bhopal,"NEAR NAVODYA VIDHYALAYA, RATIBAD, BHOPAL",h32,"Patel Group of Institutions (Patel Institute of Engineering & Science, Bhopal)",0.970,h59,"Global Institute of Engineering & Science, Barwani",0.824,0.146,matched historical/defunct college,yes,patel;ips,,,"Best candidate is the exact/strong historical ID; resolve identity as historical, not current-public fee.",candidate is historical/defunct; do not attach to current college card; same-group collision risk: patel;ips,Historical IDs may be resolved for audit completeness but must not become current college fee display records.,Identity is resolved to a historical/defunct college ID; keep out of current public fee displays.,23500,,2017-2018;2018-2019,AFRC:T:2017:page:5 | AFRC:T:2018:page:5,https://web.afrcmp.org/feesinformation/frm_showinstitutes.aspx,"h32:Patel Group of Institutions (Patel Institute of Engineering & Science, Bhopal):0.970; h59:Global Institute of Engineering & Science, Barwani:0.824; 156:IPS Academy, Institute of Engineering and Science, Indore:0.774"
resolved_historical_exclude,do_not_publish_current_fee,no,,2,2,2017;2018,2017-2018,Patel Institute of Technology,Bhopal,"Ratibad, Bhopal",h63,"Patel Group of Institutions (Patel Institute of Technology, Bhopal)",0.970,h42,"Sardar Patel Institute of Technology and Management, Mandleshwar, Khargone (2010)-F.W.",0.930,0.040,matched historical/defunct college,yes,bhopal institute;patel,,,"Best candidate is the exact/strong historical ID; resolve identity as historical, not current-public fee.",candidate is historical/defunct; do not attach to current college card; same-group collision risk: bhopal institute;patel,Historical IDs may be resolved for audit completeness but must not become current college fee display records.,Identity is resolved to a historical/defunct college ID; keep out of current public fee displays.,23500,,2017-2018;2018-2019,AFRC:T:2017:page:5 | AFRC:T:2018:page:5,https://web.afrcmp.org/feesinformation/frm_showinstitutes.aspx,"h63:Patel Group of Institutions (Patel Institute of Technology, Bhopal):0.970; h42:Sardar Patel Institute of Technology and Management, Mandleshwar, Khargone (2010)-F.W.:0.930; 060:Bhopal Institute of Technology, Bhopal:0.858"
user_rejected_no_match,do_not_publish_current_fee,yes,User said no correct option; do not use.,2,2,2017;2018,2017-2018,"Priyatam Institute Of Technology & Science, Indore",Indore,,h53,"Vindhya Institute of Technology & Science, Indore",0.943,h72,"Priyatam Institute of Technology, & Management, Indore",0.906,0.037,matched historical/defunct college,yes,vindhya,,"474:Shri G.S. Institute of Technology & Science, Indore (M.P.):0.877","Best candidate is the exact/strong historical ID; resolve identity as historical, not current-public fee.","candidate is historical/defunct; do not attach to current college card; plausible current alternative exists: 474:Shri G.S. Institute of Technology & Science, Indore (M.P.):0.877; same-group collision risk: vindhya",Historical IDs may be resolved for audit completeness but must not become current college fee display records.,User said no correct option; do not use.,22800,,2017-2018;2018-2019,AFRC:T:2017:page:5 | AFRC:T:2018:page:5,https://web.afrcmp.org/feesinformation/frm_showinstitutes.aspx,"h53:Vindhya Institute of Technology & Science, Indore:0.943; h72:Priyatam Institute of Technology, & Management, Indore:0.906; 474:Shri G.S. Institute of Technology & Science, Indore (M.P.):0.877"
user_rejected_no_match,do_not_publish_current_fee,yes,"User rejected Sagar Institute of Research & Technology, Bhopal match; do not use.",2,2,2017;2018,2017-2018,"RADHARAMAN INSTITUTE OF RESEARCH AND TECHNOLOGY,BHOPAL",Bhopal,"Fatehpur Dobra, Ratibad, Bhadbhada Road, Bhopal - 462046, Madhya Pradesh",429,"Sagar Institute of Research & Technology, Bhopal",0.909,h28,"NRI Institute of Research & Technology, Bhopal",0.885,0.024,leading name token differs,yes,bansal;sagar institute;radharaman;nri,"429:Sagar Institute of Research & Technology, Bhopal:0.909","429:Sagar Institute of Research & Technology, Bhopal:0.909; 042:Bansal Institute of Research & Technology, Bhopal:0.880","Top score exists, but the first distinctive name token differs from AFRC.","strong same-brand current alternative exists: 429:Sagar Institute of Research & Technology, Bhopal:0.909; distinctive leading token mismatch can indicate a different institute; same-group collision risk: bansal;sagar institute;radharaman;nri",Historical IDs may be resolved for audit completeness but must not become current college fee display records.,"User rejected Sagar Institute of Research & Technology, Bhopal match; do not use.",22800,,2017-2018;2018-2019,AFRC:T:2017:page:5 | AFRC:T:2018:page:5,https://web.afrcmp.org/feesinformation/frm_showinstitutes.aspx,"429:Sagar Institute of Research & Technology, Bhopal:0.909; h28:NRI Institute of Research & Technology, Bhopal:0.885; 042:Bansal Institute of Research & Technology, Bhopal:0.880"
resolved_historical_exclude,do_not_publish_current_fee,no,,2,2,2017;2018,2017-2018,RKDF College of Engineering,Bhopal,"NH-12, HOSHANGABAD ROAD, JATKHEDI",h64,"RKDF College of Engineering, Bhopal",1.000,h66,Scope College of Engineering Bhopal,0.782,0.218,matched historical/defunct college,yes,,,,"Best candidate is the exact/strong historical ID; resolve identity as historical, not current-public fee.",candidate is historical/defunct; do not attach to current college card,Historical IDs may be resolved for audit completeness but must not become current college fee display records.,Identity is resolved to a historical/defunct college ID; keep out of current public fee displays.,22800,,2017-2018;2018-2019,AFRC:T:2017:page:5 | AFRC:T:2018:page:6,https://web.afrcmp.org/feesinformation/frm_showinstitutes.aspx,"h64:RKDF College of Engineering, Bhopal:1.000; h66:Scope College of Engineering Bhopal:0.782; h19:Krishna College of Engineering, Rewa:0.774"
resolved_historical_exclude,do_not_publish_current_fee,no,,2,2,2017;2018,2017-2018,RKDF College of Technology,Bhopal,"NH-12, Village Jatkhedi, Hoshangabad Road, Bhopal",h65,"RKDF College of Technology, Jatkhedi, Bhopal",1.000,135,"IES College of Technology, Bhopal",0.799,0.201,matched historical/defunct college,yes,ies,,,"Best candidate is the exact/strong historical ID; resolve identity as historical, not current-public fee.",candidate is historical/defunct; do not attach to current college card; same-group collision risk: ies,Historical IDs may be resolved for audit completeness but must not become current college fee display records.,Identity is resolved to a historical/defunct college ID; keep out of current public fee displays.,22800,,2017-2018;2018-2019,AFRC:T:2017:page:6 | AFRC:T:2018:page:6,https://web.afrcmp.org/feesinformation/frm_showinstitutes.aspx,"h65:RKDF College of Technology, Jatkhedi, Bhopal:1.000; 135:IES College of Technology, Bhopal:0.799; h10:BM College of Technology, Indore:0.772"
user_rejected_no_match,do_not_publish_current_fee,yes,User said no correct option; do not use.,2,2,2017;2018,2017-2018,Royal College of Technology,Indore,"Opp. Pitra Parvat, Near Gommathgiri, Hatod Road Indore",h10,"BM College of Technology, Indore",0.799,564,"Oriental College of Technology, Bhopal",0.781,0.018,matched historical/defunct college,yes,oriental;shri ram,,"564:Oriental College of Technology, Bhopal:0.781","Best candidate is the exact/strong historical ID; resolve identity as historical, not current-public fee.","candidate is historical/defunct; do not attach to current college card; plausible current alternative exists: 564:Oriental College of Technology, Bhopal:0.781; same-group collision risk: oriental;shri ram; score below 0.900 (0.799)",Historical IDs may be resolved for audit completeness but must not become current college fee display records.,User said no correct option; do not use.,22800,,2017-2018;2018-2019,AFRC:T:2017:page:6 | AFRC:T:2018:page:6,https://web.afrcmp.org/feesinformation/frm_showinstitutes.aspx,"h10:BM College of Technology, Indore:0.799; 564:Oriental College of Technology, Bhopal:0.781; h75:Shri Ram College of Technology, Bhopal:0.750"
review_possible_current_remap,manual_review,no,,2,2,2017;2018,2017-2018,"Sagar Institute of Research Technology, Indore SIRTIndore.",Indore,KAILOD KARTAL BY-PASS ROAD INDORE,h36,"Sagar Institute of Research Technology & Science, Bhopal",0.807,429,"Sagar Institute of Research & Technology, Bhopal",0.792,0.015,matched historical/defunct college,no,sagar institute,,"429:Sagar Institute of Research & Technology, Bhopal:0.792","Best candidate is the exact/strong historical ID; resolve identity as historical, not current-public fee.","candidate is historical/defunct; do not attach to current college card; plausible current alternative exists: 429:Sagar Institute of Research & Technology, Bhopal:0.792; city/place evidence does not confirm the candidate; same-group collision risk: sagar institute; score below 0.900 (0.807)",Historical IDs may be resolved for audit completeness but must not become current college fee display records.,Historical top match has a plausible current alternative; requires official source/manual mapping.,29000,,2017-2018;2018-2019,AFRC:T:2017:page:6 | AFRC:T:2018:page:6,https://web.afrcmp.org/feesinformation/frm_showinstitutes.aspx,"h36:Sagar Institute of Research Technology & Science, Bhopal:0.807; 429:Sagar Institute of Research & Technology, Bhopal:0.792; h68:Vidya Sagar Institute of Technology, Indore:0.775"
user_rejected_no_match,do_not_publish_current_fee,yes,User rejected Rewa Engineering College match; do not use.,2,2,2025;2026,2025-2026,"Sant Singaji Engineering College, Dewas",Dewas,"NH 47 Near Sandalputr Fata Village Sandalpur Tehsil Khategaon, District - Dewas M.P. - 455339",384,"Rewa Engineering College, Rewa (REC)",0.704,h14,"Gwalior Engineering College, Gwalior",0.685,0.019,leading name token differs,no,,,"384:Rewa Engineering College, Rewa (REC):0.704","Top score exists, but the first distinctive name token differs from AFRC.",city/place evidence does not confirm the candidate; distinctive leading token mismatch can indicate a different institute; score below 0.900 (0.704),Historical IDs may be resolved for audit completeness but must not become current college fee display records.,User rejected Rewa Engineering College match; do not use.,21000 | 25000,,2025-2026;2026-2027,AFRC:T:2025:page:5 | AFRC:T:2026:page:4,https://web.afrcmp.org/feesinformation/frm_showinstitutes.aspx,"384:Rewa Engineering College, Rewa (REC):0.704; h14:Gwalior Engineering College, Gwalior:0.685; h87:TECHNO ENGINEERING COLLEGE, INDORE:0.676"
resolved_historical_exclude,do_not_publish_current_fee,no,,2,2,2017;2018,2017-2018,Sardar Patel College of Technology,Balaghat,"Village - Dongariya Waraseoni Road,Post - Chillod, Tahsil - Lalburra, Distt - BalaghatM.P.",h41,"Sardar Patel College of Technology, Balaghat",1.000,249,"Maharana Pratap College of Technology, Gwalior",0.734,0.266,matched historical/defunct college,yes,patel,,,"Best candidate is the exact/strong historical ID; resolve identity as historical, not current-public fee.",candidate is historical/defunct; do not attach to current college card; same-group collision risk: patel,Historical IDs may be resolved for audit completeness but must not become current college fee display records.,Identity is resolved to a historical/defunct college ID; keep out of current public fee displays.,22800,,2017-2018;2018-2019,AFRC:T:2017:page:6 | AFRC:T:2018:page:6,https://web.afrcmp.org/feesinformation/frm_showinstitutes.aspx,"h41:Sardar Patel College of Technology, Balaghat:1.000; 249:Maharana Pratap College of Technology, Gwalior:0.734; 339:Patel College of Science & Technology, Indore:0.711"
user_resolved_historical_exclude,do_not_publish_current_fee,yes,User confirmed h73 is the correct historical match.,2,2,2017;2018,2017-2018,Shri Krishna Inst. of Tech. Mgmt.,Gwalior,"BHATKHERI,JHANSI ROAD,GWALIOR",h73,"Shri Krishna Institute of Technology & Management, Gwalior",0.746,504,"Shri Ram Institute of Technology, Jabalpur",0.592,0.154,matched historical/defunct college,yes,shri ram;vikrant,,,"Best candidate is the exact/strong historical ID; resolve identity as historical, not current-public fee.",candidate is historical/defunct; do not attach to current college card; same-group collision risk: shri ram;vikrant; score below 0.900 (0.746),Historical IDs may be resolved for audit completeness but must not become current college fee display records.,User confirmed h73 is the correct historical match.,22800,,2017-2018;2018-2019,AFRC:T:2017:page:7 | AFRC:T:2018:page:7,https://web.afrcmp.org/feesinformation/frm_showinstitutes.aspx,"h73:Shri Krishna Institute of Technology & Management, Gwalior:0.746; 504:Shri Ram Institute of Technology, Jabalpur:0.592; h69:Vikrant Institute of Technology & Management, Gwalior:0.590"
review_possible_current_remap,manual_review,no,,2,2,2017;2018,2017-2018,Shri Rawatpura Sarkar Institute of Technology,Jabalpur,"NH -12 Bhopal National Highway, Near Bhedaghat Crossing, Jabalpur MP",h67,"Shri Rawatpura Sarkar Institute of Technology, Jabalpur",1.000,507,"Shri Rawatpura Sarkar Institute of Technology & Science, Datia",0.960,0.040,matched historical/defunct college,yes,shri ram,,"507:Shri Rawatpura Sarkar Institute of Technology & Science, Datia:0.960","Best candidate is the exact/strong historical ID; resolve identity as historical, not current-public fee.","candidate is historical/defunct; do not attach to current college card; plausible current alternative exists: 507:Shri Rawatpura Sarkar Institute of Technology & Science, Datia:0.960; same-group collision risk: shri ram",Historical IDs may be resolved for audit completeness but must not become current college fee display records.,Historical top match has a plausible current alternative; requires official source/manual mapping.,25000,,2017-2018;2018-2019,AFRC:T:2017:page:7 | AFRC:T:2018:page:7,https://web.afrcmp.org/feesinformation/frm_showinstitutes.aspx,"h67:Shri Rawatpura Sarkar Institute of Technology, Jabalpur:1.000; 507:Shri Rawatpura Sarkar Institute of Technology & Science, Datia:0.960; 504:Shri Ram Institute of Technology, Jabalpur:0.761"
user_rejected_no_match,do_not_publish_current_fee,yes,User rejected SGSITS match; do not use.,2,2,2017;2018,2017-2018,Shri Vaishnav Institute of Technology Science,Indore,"Gram Baroli, Indore-Sanwer Road, Indore",474,"Shri G.S. Institute of Technology & Science, Indore (M.P.)",0.832,590,"Vaishnavi Institutes of Technology and Science, Raisen",0.816,0.016,leading name token differs,yes,,"474:Shri G.S. Institute of Technology & Science, Indore (M.P.):0.832","474:Shri G.S. Institute of Technology & Science, Indore (M.P.):0.832; 590:Vaishnavi Institutes of Technology and Science, Raisen:0.816; 522:Shri Dadaji Institute of Technology & Science, Khandwa:0.812","Top score exists, but the first distinctive name token differs from AFRC.","strong same-brand current alternative exists: 474:Shri G.S. Institute of Technology & Science, Indore (M.P.):0.832; distinctive leading token mismatch can indicate a different institute; score below 0.900 (0.832)",Historical IDs may be resolved for audit completeness but must not become current college fee display records.,User rejected SGSITS match; do not use.,32500,,2017-2018;2018-2019,AFRC:T:2017:page:7 | AFRC:T:2018:page:7,https://web.afrcmp.org/feesinformation/frm_showinstitutes.aspx,"474:Shri G.S. Institute of Technology & Science, Indore (M.P.):0.832; 590:Vaishnavi Institutes of Technology and Science, Raisen:0.816; 522:Shri Dadaji Institute of Technology & Science, Khandwa:0.812"
user_rejected_no_match,do_not_publish_current_fee,yes,"User rejected IPS College of Technology & Management, Gwalior match; do not use.",2,2,2017;2018,2017-2018,Star Academy of Technology Management,Indore,"VILLAGE JAKHIYA.OPP.REOTI RANGE ,SANWER ROAD,INODRE",165,"IPS College of Technology & Management, Gwalior",0.716,600,Vikrant Institute of Technology & Management Indore,0.691,0.025,leading name token differs,no,vikrant;ips,,"165:IPS College of Technology & Management, Gwalior:0.716; 600:Vikrant Institute of Technology & Management Indore:0.691","Top score exists, but the first distinctive name token differs from AFRC.",city/place evidence does not confirm the candidate; distinctive leading token mismatch can indicate a different institute; same-group collision risk: vikrant;ips; score below 0.900 (0.716),Historical IDs may be resolved for audit completeness but must not become current college fee display records.,"User rejected IPS College of Technology & Management, Gwalior match; do not use.",22800,,2017-2018;2018-2019,AFRC:T:2017:page:8 | AFRC:T:2018:page:8,https://web.afrcmp.org/feesinformation/frm_showinstitutes.aspx,"165:IPS College of Technology & Management, Gwalior:0.716; 600:Vikrant Institute of Technology & Management Indore:0.691; h72:Priyatam Institute of Technology, & Management, Indore:0.684"
